"SurveyID","Large_rock","Small_rock","AspNum1","AspNum2","AspNum3","Latitude_WGS84_Final","Longitude_WGS84_Final","AccuracyDescription","TransectAzimuth","TransectLength","TransectFeetMeters","PICode","Representative","DomLayer","Struct_Gr","Struct_Sh","Struct_Tr","LeafType","LeafPhen","Physiognomy","DomForm","CowSystem","CowSubsystem","CowClass","Vertical","Horizontal","ChannelType","Trend","SiteLocation","AdditionalNotes","FragOther","Tree_domin","H1_subcategory","HowVegChange","AltPlotsID"
"ANZA230",,,,,,"32.9472058","-116.2503437",,0,0,,,,"Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/3 mile E of June Wash Rd; approx. 1.5 - 2 miles from main highway.; UTM2 to UTM","Gradual slope with small, cobbly outcrops including fine conglomerate (?) like cement.",,,,,278
"ANZA231",,,,,,"32.9499591","-116.2567501",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approx. 1/5 mile west of June Wash Rd. on NE-facing slope.; UTM2 to UTM","Surface is crusty with cobbles embedded on surface; soft beneath small washlets to south of polygon; almost blown out on saddles; Tiquilia plicata, Croton; GPS taken near base of polygon near transition to polygon downslope.",,,,,279
"ANZA232",,,,,,"32.8799918","-116.2244018",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 mile west of S2 at base of mountains on lowest slope above bajada; coarse, rocky slope dissected by little wash; very little sand; mostly rubble (cobble size); a bit different from bajada vegetation (see adjacent series) and from mid (steeper slope) -","Along fault scarp",,,,,280
"ANZA233",,,,,,"32.8919918","-116.2322297",,0,0,,,"yes",,"Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 kilometer W of S2 near ""little hill"" (N side), about 1km S of Canebrake buildings on fine-grained sandy alluvial fan.; UTM2 to UTM","Does finer, sandy lexture mean lower shrub density?  More AMDU.",,,,,281
"ANZA234",,,,,,"32.8395307","-116.1935551",,0,0,,,"yes",,"Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Carrizo Creek; slope given is average, range is 0 - 28 degrees; some flat tops and slopes; Micro topography includes drainages.; UTM2 to UTM","Uplifted alluvium transect on varying slopes; upper areas more pavement-like on flat (top) areas.",,,,,282
"ANZA235",,,,,,"32.810954","-116.2337316",,0,0,,,,"Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Seems very bouldery with low cover; likely AMDU rather than ENFA.",,,,,283
"ANZA236",,,,,,"32.8399904","-116.1920977",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southeast Carrizo Creek, 3/4 mile.; UTM2 to UTM","Rockier are rocks are larger, almost pavement-like; rocks a mix of sandstone, volcanic, granitic; top few mm of soil is a pavement-like crust with rocks.",,,,,284
"ANZA237",,,,,,"32.8298501","-116.1576277",,0,0,,,"yes","Ground","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Between Canyon Sin Nombre and S2 on divided old alluvium, almost badlands; sample covered both sides of interfluve and a small draw; determined wash east of sample large enough/different enough to delineate as shown on field map copy.; UTM2 to UTM","Cryptogamic soil noted; Ocotillo in bloom - hummingbirds using it; walls of draws sometimes sheer, almost silty, barren.",,,,,285
"ANZA408",,,,,,"33.3793667","-116.5996759",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of dirt road to Lost Valley about 1/2 mile west of Pacific Crest Trail crossing.; UTM2 to UTM","Less open than expected from photocopy of aerial fire recovery",,,,,456
"ANZA409",,,,,,"33.0306744","-116.504814",,0,0,,,,"Shrub","Intermittent","Continuous",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Northwest-facing slope - Rodriguez Canyon; within park property (northern end); UTM2 to UTM","",,,,,457
"ANZA410",,,,,,"33.0316437","-116.5035771",,0,0,,,"no","Shrub","Intermittent","Intermittent","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Rodriguez Canyon, south-facing slope; UTM2 to UTM","Power line tracerses lower portino of slope, outside of polygon",,,,,458
"ANZA411",,,,,,"32.9655208","-116.4934936",,0,0,,,"yes","Shrub","Open","Continuous",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Oriflamme Mountain; UTM2 to UTM","Some trash: cans, etc; not much disturbance otherwise.",,,,,459
"ANZA412",,,,,,"32.9712575","-116.4890091",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,460
"ANZA413",,,,,,"33.0055732","-116.5262048",,0,0,,,"yes","Shrub","Open","Continuous","Open",,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 mile SW from fork in road W of Oriflamme Canyon.; UTM2 to UTM","Adenostoma was very thick; roadside releve only.",,,,,461
"ANZA414",,,,,,"33.0051062","-116.5081046",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Oriflamme Canyon north of main canyon at switchback of dirt road.; UTM2 to UTM","Difficult to discern polygon.",,,,,462
"ANZA415",,,,,,"33.0088548","-116.5163593",,0,0,,,"yes","Shrub",,,,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Along Oroflamme - Chevcot Canyon Rd, approximately 1/4 mile S of road junction on saddle area.; UTM2 to UTM","Note high Vulpia cover.",,,,,463
"ANZA416",,,,,,"32.9938397","-116.498994",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West-facing slope, chamise, other species; broken with rock outcrops; Ceanothus gregii dying out; most shrubs senescent or dead; suspect no fire in past 30 years; UTM2 to UTM","Pack rat midden; brush rabbit; browse evidence not heavy.",,,,,464
"ANZA417",,,,,,"32.9683955","-116.5131881",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","GPS at apex of releve.",,,,,465
"ANZA418",,,,,,"32.9437573","-116.486231","vegetation polygon 11O1411",0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"","Hang gliding survey marker, May, 1992.",,,,,466
"ANZA419",,,,,,"32.9614073","-116.4934422",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Oriflamme Mountain.; UTM2 to UTM","Road intersects polygon.",,,,,467
"ANZA420",,,,,,"33.1642597","-116.5157203",,0,0,,,"yes","Shrub","Open","Continuous",,,,,"Temperate broad-leaved evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North-facing slope just inside Anza Borrego Park west boundary; in Grapevine Canyon west of Stuart Spring.; UTM2 to UTM","Vegetation very dense - hard to penetrate as complete triangle releve; woodrat nest; evidence of fire, possible seral stage.",,,,,468
"ANZA421",,,,,,"32.9643777","-116.5150511","vegetation polygon 11N1028",0,0,,,"yes","Tree","Intermittent","Intermittent","Intermittent",,,,"Temperate or sub-polar needle-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Eastern slope of Rattlesnake Valley, west of Lucky Ranch Rd. and adjacent, about 1/3 mile west of S1 and 1/2 mile south of intersection of Lucky Ranch Rd. and S1.","Slope of polygon changes with distance from road; steeper then more gradual; heavier shrib cover on steeper slope and more grass/ground cover on gradual slope; small inclusion of primarily shrubs near cente of polygon adjacent to road (too small to differ",,,,,469
"ANZA422",,,,,,"32.9249142","-116.4810512",,0,0,,,"yes","Tree","Intermittent","Intermittent","Intermittent",,,,"Temperate or sub-polar needle-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Just east of Pioneer Mail Picnic Area, Cleveland National forest, just east of Pacific Crest Trail.; UTM2 to UTM","",,,,,470
"ANZA423",,,,,,"32.9246133","-116.4652771",,0,0,,,"yes","Tree",,,,,,,"Temperate or sub-polar needle-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"SSW-facing, gently sloping area; fairly open in tree layer with snags as evidence of prior logging.; UTM2 to UTM","many snags, mostly Jeffrey pine.",,,,,471
"ANZA424",,,,,,"33.34855","-116.5583011",,0,0,,,"yes","Tree","Intermittent","Intermittent","Intermittent",,,,"Temperate broad-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","This may not be labeled #2 - it is the narrow polygon along the bottom of samll valley with intermittent small creek next to it.",,,,,472
"ANZA425",,,,,,"33.4030193","-116.606213",,0,0,,,"yes","Tree","Open","Intermittent","Continuous",,,,"Temperate broad-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Pacific Crest Trail, north slope, just north of trail crest (approx. 200 meters); relatively steep, NNE-facing; furthest polygon we took.; UTM2 to UTM","Ash-throated flycatcher, west wood peewee, lesser goldfinch, house wren, Bewick's wren, Anna's hummingbird, Hutton's vireo, rufous-sided towhee, violet-green swallow, canyon wren.",,,,,473
"ANZA426",,,,,,"32.8921888","-116.4195523",,0,0,,,"yes","Shrub","Open","Continuous","Continuous",,,,"Temperate broad-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Steep NE escarpment on N side of Monument Peak, 50m from repeater station; UTM2 to UTM","Banded rock lizard, lazuli bunting",,,,,474
"ANZA427",,,,,,"33.0975296","-116.4608545",,0,0,,,"yes","Ground","Continuous","Open","Open",,,,"microphyllous evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,475
"ANZA428",,,,,,"33.0961219","-116.4628135",,0,0,,,"yes","Shrub",,,,,,,"microphyllous evergreen shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"Sentenac Cienega, east of S2, south of Hwy 78.; UTM2 to UTM","Active grazing in area; areas within dense thickets have more Rumex; cottonwoods surround but not in sample.",,,,,476
"ANZA429",,,,,,"33.1565249","-116.4853612",,0,0,,,"yes","Tree",,,"Continuous",,,,"cold-deciduous woodland","PALUSTRINE","* NONE *","FORESTED WETLAND","0","0","Straight",,"Angelina Spring in Grapevine Canyon.; UTM2 to UTM","Took 5 or 6 photographs looking various directions from overlooks, etc; other similar riparian polygon or south branch (see map); Salix exigua with Prosopis.",,,,,477
"ANZA430",,,,,,"32.9818929","-116.1272859",,0,0,,,"yes",,"Open","Open",,,,,"Temperate or sub-polar annual grassland or forb vegetation","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/4 mile west of Elephant's Knees Butte.; UTM2 to UTM","Eriogonum and Plantage annuals; gravel - seashell fossils as cover; sandstone as cobble fragments.",,,,,478
"ANZA431",,,,,,"33.0444382","-116.1038552",,0,0,,,,,,,,,,,"sparsely vegetated consolidated substrates","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"","Desert fir; gypsum; CaCO3 along base near road - white; more Peucephyllum on the north slope.",,,,,479
"ANZA432",,,,,,"33.3974383","-116.6040769",,0,0,,,"yes","Tree","Intermittent","Intermittent","Intermittent",,,,"Temperate or sub-polar needle-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North slope of Coombs Peak; narrow band of Coulter in canyon with Quercus palmeri and Ceanothus integerrimus in understory.; UTM2 to UTM","Birds: mountain chickadees, blue-gray gnatcatcher, olive-sided flycatcher, red-shafted flicker, house wren, lesser goldfinch, rufous-sided towhee, band-tailed pigeon; merriam chipmunk eating Amelanchier berries.",,,,,480
"ANZA433",,,,,,"32.8827789","-116.4172727",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Temperate or sub-polar needle-leaved evergreen woodland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Approximately 1/4 mile NNW of dome tower on Stevenson Peak.; UTM2 to UTM","",,,,,481
"ANZA238",,,,,,"32.7706378","-116.1229442",,0,0,,,"yes","Ground","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Mortero Canyon at top influence near mouth of canyon, approx. 200m SE of Mortero Wash; capped by alluvial fan deposit.; UTM2 to UTM","",,,,,286
"ANZA239",,,,,,"32.7563417","-116.13218",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North-facing slope - granitic mountain; approx. 1/4 mile west of Mortero Wash.; UTM2 to UTM","Very rocky.",,,,,287
"ANZA240",,,,,,"32.7138439","-116.1422165",,0,0,,,,"Tree","Intermittent","Continuous",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"150meters SE of Dos Cabezas Spring.; UTM2 to UTM","One beer can found - very light dumping.",,,,,288
"ANZA241",,,,,,"32.715025","-116.129049",,0,0,,,,"Shrub","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Hayden springs Rd. ESE of Dos Cabezas Spring, approx. .75 mi.; UTM2 to UTM","Jojoba seems to make visible signature.",,,,,289
"ANZA242",,,,,,"32.8322005","-116.1583854",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Sin Nombre Canyon, upper end, below Carrizo Badlands overlook; terrace and wash margin.; UTM2 to UTM","Cryptogamix crusts prevalent throughout; is a dark, blackish color.",,,,,290
"ANZA243",,,,,,"32.9502178","-116.2532388",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Terrace approx. 4 feet above main Smoke Tree wash surrounding June Wash Rd.; UTM2 to UTM","",,,,,291
"ANZA244",,,,,,"32.9291502","-116.3631352",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","Sheep dung; Yucca schidigera outside of releve.",,,,,292
"ANZA245",,,,,,"32.816626","-116.1285372",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Dolomite Hills, 1/8 mi N of fork in West Dolomite Mine Road; gently sloping alluvial surface with periodic washlets.; UTM2 to UTM","Clouds in background of photos pouring over mountains to SE",,,,,293
"ANZA246",,,,,,"32.858547","-116.2549947",,0,0,,,"yes","Shrub","Intermittent","Intermittent","Continuous",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North fork Indian Canyon (North fork #1); UTM2 to UTM","Some cryptogamic crust; lots of jackrabbit scat.",,,,,294
"ANZA247",,,,,,"33.2300673","-116.2294187",,0,0,,,,"Ground",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Rainbow Wash, north of San Felipe Wash.; UTM2 to UTM","GPS taken at site of possible Xylorhiza orcuttii",,,,,295
"ANZA248",,,,,,"32.8061505","-116.1294088",,0,0,,,,"Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","West face has finer gray substrate with sparser vegetation; more vegetation occurs with larger rocks; volcanics vary from bulky lava to ash flow.",,,,,296
"ANZA249",,,,,,"33.2136701","-116.2107633",,0,0,,,"yes","Ground","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Slightly uphill, north of San Felipe Wash Rd, north of Borrego Mountain Wash.; UTM2 to UTM","cryptogamic soil",,,,,297
"ANZA250",,,,,,"33.3001362","-116.2070957","vegetation polygon 04R1017",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Sand-covered slope, approx. 1/2 mile SW of junction of S22 and Thimble Trail; blowsand different from adjacent Ambrosia polygon (based on lack of Ambrosia); heavy Brassica tournefortii infestation (last year); lots of last year's native annuals.","Both point and polygon GPS readings taken; lop off S lobe of this polygon - sandy area unlike this polygon; ",,,,,298
"ANZA251",,,,,,"33.2839322","-116.1016995",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","PALUSTRINE","* NONE *","* NONE *","0","0","Not Applicable",,"South fork Palm Canyon west of Calcite Mine Rd.
; UTM2 to UTM","Road up wash occupies about 1/3 of was bottom at this point; vehicle activity limited to road; weakly consolidated sandstone to each side; fairly barren slopes.",,,,,299
"ANZA252",,,,,,"32.9867239","-116.1280409",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","PALUSTRINE","* NONE *","* NONE *","2","0","Not Applicable",,"Fish Creek wash, approx. 1 mile SW of upper mouth of Split Mountain Canyon.; UTM2 to UTM","Cryptogamic crust, rabbit scat.",,,,,300
"ANZA253",,,,,,"33.1307083","-116.3993919","vegetation polygon 08P1097",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southwest-facing steep slope, approx. 100m south of Hwy 78, and 1/2 mile west of junction with S3.","Clearly different from adjacent north slope which is low on Encelia and no Opuntia bigelovii.",,,,,301
"ANZA254",,,,,,"33.0718952","-116.3163731","vegetation polygon 08Q1117",0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West-facing slope of ridge between Nolina and Pinyon washes.","Releve done by ocular estimate from apex at bottom of slope.",,,,,302
"ANZA255",,,,,,"33.0950741","-116.3152906",,0,0,,,"yes","Ground","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Nolina Wash, west side of it at lower 1/3 of slope.; UTM2 to UTM","",,,,,303
"ANZA256",,,,,,"33.1260534","-116.3023987","vegetation polygon 08Q1053",0,0,,,"no","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"The Narrows - see map","Releve covers E and W facing slopes on either side of central wash; not good view of tops of slopes; Ocotillo more common on wupper slopes and top than in bottom; Acacia common below on lower slopes; Chuparosa, Encelia, cottony plant common; Hyptis in was",,,,,304
"ANZA257",,,,,,"33.1793941","-116.1805984","vegetation polygon 07S1044",0,0,,,"yes","Shrub","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"West of Blow Sand Canyon Rd, below (N of) switchbacks in road; stony hillside with approx. 30% Encelia californica, scattered Larrea tridentata, Fouquieria splendens, Psorothamnus schottii.","Adjacent alliances = Larrea tridentata - Fouquieria splendens, Psorothamnus schotti - Eriogonum inflatum, Croton californica - Tiquilia canescens.",,,,,305
"ANZA258",,,,,,"33.1848746","-116.2069048","vegetation polygon 07R1019",0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Ridgeline immediately W of Hawk Canyon.","Breeding pair of prairie falcons in flight above Hawk Canyon, defending nest territory from raven; M. Skinner and C. Roye observed similar FANG habitat above Blow Sand Canyon to the west (polygon #4 on that quad on 3/28/96).",,,,,306
"ANZA259",,,,,,"33.1895625","-116.204247","vegetation polygon 07R1021",0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Peak of ridge immediately east of Hawk Canyon, approx. 2 miles n of Hwy 78.","Parent material is unequal distribution of quartzite and diorite.",,,,,307
"ANZA260",,,,,,"33.148184","-116.3525457",,0,0,,,"yes","Ground","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Yaqhui Pass fan, Kenyon Trail, across from overlook.; UTM2 to UTM","Native Plantago in herb layer, also Plagiobothrys nothofulvus.",,,,,308
"ANZA261",,,,,,"33.1514994","-116.3483393",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southwest-facing slope, south of Yaqhui Pass, 1 mile north of Keyen Overlook; UTM2 to UTM","Drier than north-facing slope.",,,,,309
"ANZA262",,,,,,"33.1833151","-116.3879644",,0,0,,,"yes","Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"1/2 km south of glorietta Canyon Rd on north-facing slope which is the spur of Pinyon Ridge; it is uniformly, moderately stepp and medium-sized boulders.; UTM2 to UTM","",,,,,310
"ANZA263",,,,,,"33.1782228","-116.3706555",,0,0,,,"yes","Ground","Intermittent","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"One mile south of road spur on elbow from highway S2, Yaqui Meadows; south-facing slope of small hill.; UTM2 to UTM","Encelia uniformly short in ground layer; no shrubs > 1m; female Costa's hummingbird, dove, banana slug.",,,,,311
"ANZA264",,,,,,"33.1891693","-116.3807254",,0,0,,,"yes","Shrub","Intermittent","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Galieta Canyon, NW facing slope as you enter canyon mouth.; UTM2 to UTM","",,,,,312
"ANZA265",,,,,,"33.1887851","-116.3869393",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Galieta Canyon at end of road trail on NNW slope (SSE-facing).; UTM2 to UTM","",,,,,313
"ANZA266",,,,,,"33.0799576","-116.260187",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North of Harper Canyon Wash.; UTM2 to UTM","Gutierrezia, Vigiuera like E-facing part; Encelia prefers SW-facing; Cryptogamic soil under quartz.",,,,,314
"ANZA267",,,,,,"33.0855332","-116.365125",,0,0,,,,"Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"100meters north of 9P-9; south-facing slope.; UTM2 to UTM","This is an occular survey.",,,,,315
"ANZA268",,,,,,"33.4713479","-116.5519951",,0,0,,,"yes","Shrub","Open","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Southeast-facing slope to west of Turkey Track; not far from bottommost sharp bend in road.; UTM2 to UTM","Very brief survey.",,,,,316
"ANZA269",,,,,,"33.4642928","-116.5320153",,0,0,,,,"Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Coyote Canyon; south-southwest facing slope above a Chilopsis-Lepidospartum stand on a small terrace adjacent to the main wash bottom; A rainstorm began as we were recording this sample, lasted over 1 hour.; UTM2 to UTM","",,,,,317
"ANZA270",,,,,,"33.2471903","-116.4289976",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Mouth of Flat Cat Canyon (one canyon north of Hellhole Canyon).; UTM2 to UTM","Ayenia Compacta!  Several plants noted in bajada just below GPS site; growing among granite rocks in coarse sand with Encelia farinosa dominant; carlowrightia in same site??  (see list of unknowns)",,,,,318
"ANZA271",,,,,,"33.2438569","-116.4162561",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,319
"ANZA272",,,,,,"33.3047214","-116.307337",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Northwest to Northeast sloping hill on Southeast slope of Coyote Mountain.; UTM2 to UTM","North slopes have Larrea - Encelia - Ambrosia; south slopes are mostly Encelia with some Encelia-Larrea (AMDU likes it moister); some annuals coming up (Chaenactis, Malacothrix?, Plantago erecta)",,,,,320
"ANZA273",,,,,,"33.3018576","-116.3065219",,0,0,,,"yes","Shrub","Open","Open",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"South-facing slope on southern edge of Coyote Mountain.; UTM2 to UTM","",,,,,321
"ANZA274",,,,,,"33.3608199","-116.4095741",,0,0,,,,"Shrub","Open","Intermittent",,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"North-facing slope south of Coyote Wash Road, very near trail to horse camp; S25, N 1/2 of SE 1/4.; UTM2 to UTM","Stones underlie most vegetation and cover up to 80% of plot.",,,,,322
"ANZA275",,,,,,"33.2807869","-116.4324834",,0,0,,,"no","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Above ""Upper Palm Grove"" in Borrego Palm Canyon along southwest facing slope of canyon.; UTM2 to UTM","",,,,,323
"ANZA276",,,,,,"32.87285","-116.2232991",,0,0,,,,"Shrub",,,,,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Near mouth of Indian Canyon on lower portion of south-facing slope; unconsolidated granitic blocks with desert varnish on some rocks.; UTM2 to UTM","Cryptogamic soil.",,,,,324
"ANZA277",,,,,,"32.870507","-116.2383587",,0,0,,,"yes","Shrub","Open","Open","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"Indian Canyon, south side above Terote(?) Canyon.; UTM2 to UTM","Lots of cryptogamic crust.",,,,,325
"ANZA278",,,,,,"32.9265977","-116.3596347",,0,0,,,"yes","Shrub","Open","Intermittent","Open",,,,"Extremely xeromorphic evergreen shrubland","* NONE *","* NONE *","* NONE *","0","0","Not Applicable",,"; UTM2 to UTM","",,,,,326
