SurveyID,Stratum,CodeSpecies,Species_name,SpeciesName,Species_cover,Changed,Notes,Collection,CurrPlantsSymbol
ANZA344,G,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA345,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,20,0,NA,NA,SCBA
ANZA345,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,15,0,NA,NA,LATR2
ANZA345,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,3,0,NA,NA,AMDU2
ANZA345,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,3,0,NA,NA,PLRI3
ANZA345,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,2,0,NA,NA,AMDU2
ANZA345,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,2,0,NA,NA,KRGR
ANZA345,S,KRER,Krameria erecta Willd. ex J.A. Schultes,Krameria erecta,2,0,NA,NA,KRER
ANZA345,S,LYCO2,Lycium cooperi Gray,Lycium cooperi,1,0,NA,NA,LYCO2
ANZA345,S,ACGR,Acacia greggii Gray,Acacia greggii,1,0,NA,NA,SEGR4
ANZA345,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,1,0,NA,NA,CYACA2
ANZA345,S,ATCA2,Atriplex canescens (Pursh) Nutt.,Atriplex canescens,0.2,0,NA,NA,ATCA2
ANZA345,S,HYSA,Hymenoclea salsola Torr. & Gray ex Gray,Hymenoclea salsola,0.2,0,NA,NA,HYSA
ANZA345,G,STLI3,Stillingia linearifolia S. Wats.,Stillingia linearifolia,0.2,0,NA,NA,STLI3
ANZA345,S,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA346,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,4,0,NA,NA,AMDU2
ANZA346,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,1,0,NA,NA,PSSC5
ANZA346,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA346,S,LYCO2,Lycium cooperi Gray,Lycium cooperi,0.2,0,NA,NA,LYCO2
ANZA346,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA346,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA346,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA346,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA346,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA346,S,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA346,S,JUCA8,Justicia californica (Benth.) D. Gibson,Justicia californica,0.2,0,NA,NA,JUCA8
ANZA346,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,0.2,0,NA,NA,HYEM
ANZA346,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA346,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA346,S,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA346,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA346,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA346,G,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA346,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA346,G,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA346,G,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA346,G,ERCI6,Erodium cicutarium (L.) L'Hr. ex Ait.,Erodium cicutarium,0.2,0,NA,NA,ERCI6
ANZA346,G,BRMA3,Bromus madritensis L.,Bromus madritensis,0.2,0,NA,NA,BRMA3
ANZA346,G,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,0.2,0,NA,NA,BRTO
ANZA346,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA346,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA346,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA347,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,15,0,NA,NA,SCBA
ANZA347,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,15,0,NA,NA,LATR2
ANZA347,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,6,0,NA,NA,AMDU2
ANZA347,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,4,0,NA,NA,AMDU2
ANZA347,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,2,0,NA,NA,CYACA2
ANZA347,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA347,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA347,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA347,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA347,T,YUSC2,Yucca schidigera Roezl ex Ortgies,Yucca schidigera,0.2,0,NA,NA,YUSC2
ANZA347,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA347,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA347,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA347,G,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA347,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA347,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA348,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,1.5,0,NA,NA,PSSC5
ANZA348,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,1.5,0,NA,NA,LATR2
ANZA348,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,1,0,NA,NA,AMDU2
ANZA348,G,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA348,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA348,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA348,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA348,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA348,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA348,S,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA348,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA348,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA348,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA348,G,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA349,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,11,0,NA,NA,LATR2
ANZA349,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,10,0,NA,NA,AMDU2
ANZA349,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,5,0,NA,NA,AMDU2
ANZA349,G,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,1,0,NA,NA,BRTO
ANZA349,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,1,0,NA,NA,CYEC3
ANZA349,G,BRTE,Bromus tectorum L.,Bromus tectorum,1,0,NA,NA,BRTE
ANZA349,S,KRAME,Krameria L.,Krameria,1,0,NA,NA,KRAME
ANZA349,S,ATPO,Atriplex polycarpa (Torr.) S. Wats.,Atriplex polycarpa,1,0,NA,NA,ATPO
ANZA349,S,PETH4,Petalonyx thurberi Gray,Petalonyx thurberi,0.2,0,NA,NA,PETH4
ANZA349,T,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA349,S,OPRA,Opuntia ramosissima Engelm.,Opuntia ramosissima,0.2,0,NA,NA,CYRA9
ANZA349,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA349,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA349,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA349,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA349,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA349,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA349,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA349,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA349,S,HYSA,Hymenoclea salsola Torr. & Gray ex Gray,Hymenoclea salsola,0.2,0,NA,NA,HYSA
ANZA349,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA350,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,1,0,NA,NA,LATR2
ANZA350,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,1,0,NA,NA,AMDU2
ANZA350,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,1,0,NA,NA,ENFA
ANZA350,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,1,0,NA,NA,ENFA
ANZA350,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,1,0,NA,NA,AMDU2
ANZA350,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA350,G,PSEM,Psorothamnus emoryi (Gray) Rydb.,Psorothamnus emoryi,0.2,0,NA,NA,PSEM
ANZA350,G,OENOT,Oenothera L.,Oenothera,0.2,0,NA,NA,OENOT
ANZA350,G,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA350,S,PSEM,Psorothamnus emoryi (Gray) Rydb.,Psorothamnus emoryi,0.2,0,NA,NA,PSEM
ANZA350,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA350,G,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA351,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,15,0,NA,NA,SCBA
ANZA351,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,8,0,NA,NA,LATR2
ANZA351,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,5,0,NA,NA,AMDU2
ANZA351,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,3,0,NA,NA,ENFA
ANZA351,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,3,0,NA,NA,AMDU2
ANZA351,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,3,0,NA,NA,SICH
ANZA351,S,PLPL,Pleurocoronis pluriseta (Gray) King & H.E. Robins.,Pleurocoronis pluriseta,2,0,NA,NA,PLPL
ANZA351,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,2,0,NA,NA,BRRU2
ANZA351,S,KRER,Krameria erecta Willd. ex J.A. Schultes,Krameria erecta,1,0,NA,NA,KRER
ANZA351,S,ATPO,Atriplex polycarpa (Torr.) S. Wats.,Atriplex polycarpa,1,0,NA,NA,ATPO
ANZA351,S,EPNE,Ephedra nevadensis S. Wats.,Ephedra nevadensis,1,0,NA,NA,EPNE
ANZA351,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,1,0,NA,NA,ENFA
ANZA351,S,TRCA8,Trixis californica Kellogg,Trixis californica,0.2,0,NA,NA,TRCA8
ANZA351,S,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA351,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA351,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA351,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA351,S,ERINI4,Eriogonum inflatum Torr. & Frm. var. inflatum,Eriogonum inflatum var. inflatum,0.2,0,NA,NA,ERINI4
ANZA351,S,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA351,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,0.2,0,NA,NA,HYEM
ANZA351,S,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA351,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA351,G,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,0.2,0,NA,NA,BRTO
ANZA351,G,FALA,Fagonia laevis Standl.,Fagonia laevis,0.2,0,NA,NA,FALA
ANZA351,G,ERINI4,Eriogonum inflatum Torr. & Frm. var. inflatum,Eriogonum inflatum var. inflatum,0.2,0,NA,NA,ERINI4
ANZA351,G,CHPA4,Cheilanthes parryi (D.C. Eat.) Domin,Cheilanthes parryi,0.2,0,NA,NA,CHPA4
ANZA351,S,PHCA8,Phoradendron californicum Nutt.,Phoradendron californicum,0.2,0,NA,NA,PHCA8
ANZA351,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA352,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,9,0,NA,NA,LATR2
ANZA352,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,7,0,NA,NA,AMDU2
ANZA352,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,5,0,NA,NA,AMDU2
ANZA352,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,5,0,NA,NA,CYACA2
ANZA352,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,3,0,NA,NA,FOSP2
ANZA352,S,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,1,0,NA,NA,PLRI3
ANZA352,G,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA352,G,PLRI3,Pleuraphis rigida Thurb.,Pleuraphis rigida,0.2,0,NA,NA,PLRI3
ANZA352,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,0.2,0,NA,NA,ENFA
ANZA352,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA352,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA352,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA352,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA352,G,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA352,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA352,G,CRCA5,Croton californicus Muell.-Arg.,Croton californicus,0.2,0,NA,NA,CRCA5
ANZA352,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA352,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA352,G,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,0.2,0,NA,NA,ENFA
ANZA353,G,BRMAR,Bromus madritensis L. ssp. rubens (L.) Husnot,Bromus madritensis ssp. rubens,6,0,NA,NA,BRRU2
ANZA353,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,6,0,NA,NA,PSSC5
ANZA353,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,5,0,NA,NA,CYBI9
ANZA353,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,5,0,NA,NA,SCBA
ANZA353,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,5,0,NA,NA,LATR2
ANZA353,G,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,1.5,0,NA,NA,CYBI9
ANZA353,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA353,S,HYSA,Hymenoclea salsola Torr. & Gray ex Gray,Hymenoclea salsola,0.2,0,NA,NA,HYSA
ANZA353,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA353,S,TRCA8,Trixis californica Kellogg,Trixis californica,0.2,0,NA,NA,TRCA8
ANZA353,G,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA353,S,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA353,S,ERINI4,Eriogonum inflatum Torr. & Frm. var. inflatum,Eriogonum inflatum var. inflatum,0.2,0,NA,NA,ERINI4
ANZA353,S,OPAC,Opuntia acanthocarpa Engelm. & Bigelow,Opuntia acanthocarpa,0.2,0,NA,NA,CYACA2
ANZA353,S,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA353,S,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,0.2,0,NA,NA,HYEM
ANZA353,S,AGDE,Agave deserti Engelm.,Agave deserti,0.2,0,NA,NA,AGDE
ANZA353,S,SICH,Simmondsia chinensis (Link) Schneid.,Simmondsia chinensis,0.2,0,NA,NA,SICH
ANZA353,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA353,S,ENFA,Encelia farinosa Gray ex Torr.,Encelia farinosa,0.2,0,NA,NA,ENFA
ANZA353,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA353,S,JUCA8,Justicia californica (Benth.) D. Gibson,Justicia californica,0.2,0,NA,NA,JUCA8
ANZA353,S,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA353,G,SAAP2,Salvia apiana Jepson,Salvia apiana,0.2,0,NA,NA,SAAP2
ANZA353,S,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA353,G,ECEN,Echinocereus engelmannii (Parry ex Engelm.) Lem.,Echinocereus engelmannii,0.2,0,NA,NA,ECEN
ANZA353,G,ERFA2,Eriogonum fasciculatum Benth.,Eriogonum fasciculatum,0.2,0,NA,NA,ERFA2
ANZA353,G,BEJU,Bebbia juncea (Benth.) Greene,Bebbia juncea,0.2,0,NA,NA,BEJU
ANZA353,G,HYEM,Hyptis emoryi Torr.,Hyptis emoryi,0.2,0,NA,NA,HYEM
ANZA353,G,ACGR,Acacia greggii Gray,Acacia greggii,0.2,0,NA,NA,SEGR4
ANZA353,G,STPA4,Stephanomeria pauciflora (Torr.) A. Nels.,Stephanomeria pauciflora,0.2,0,NA,NA,STPA4
ANZA353,G,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Ferocactus cylindraceus,0.2,0,NA,NA,FECY
ANZA353,G,PHCR4,Physalis crassifolia Benth.,Physalis crassifolia,0.2,0,NA,NA,PHCR4
ANZA353,G,LYCOP5,Lyrocarpa coulteri Hook. & Harvey ex Harvey var. palmeri (S. Wats.) Rollins,Lyrocarpa coulteri var. palmeri,0.2,0,NA,NA,LYCOP5
ANZA353,G,DILA15,Ditaxis lanceolata (Benth.) Pax & K. Hoffmann,Ditaxis lanceolata,0.2,0,NA,NA,ARLA12
ANZA353,G,OPBA2,Opuntia basilaris Engelm. & Bigelow,Opuntia basilaris,0.2,0,NA,NA,OPBA2
ANZA353,G,ERCI6,Erodium cicutarium (L.) L'Hr. ex Ait.,Erodium cicutarium,0.2,0,NA,NA,ERCI6
ANZA353,G,MADI3,Mammillaria dioica K. Brandeg.,Mammillaria dioica,0.2,0,NA,NA,MADI3
ANZA353,G,MIBI8,Mirabilis bigelovii Gray,Mirabilis bigelovii,0.2,0,NA,NA,MILAV
ANZA353,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA353,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA354,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,6,0,NA,NA,AMDU2
ANZA354,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,5,0,NA,NA,AMDU2
ANZA354,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,4,0,NA,NA,LATR2
ANZA354,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,2,0,NA,NA,CYEC3
ANZA354,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,2,0,NA,NA,FOSP2
ANZA354,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,1,0,NA,NA,SCBA
ANZA354,S,VIPA14,Viguiera parishii Greene,Viguiera parishii,1,0,NA,NA,VIPA14
ANZA354,G,TIPL2,Tiquilia plicata (Torr.) A. Richards.,Tiquilia plicata,1,0,NA,NA,TIPL2
ANZA354,G,PETH4,Petalonyx thurberi Gray,Petalonyx thurberi,0.2,0,NA,NA,PETH4
ANZA354,S,CRCA5,Croton californicus Muell.-Arg.,Croton californicus,0.2,0,NA,NA,CRCA5
ANZA354,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA354,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA354,S,HYSA,Hymenoclea salsola Torr. & Gray ex Gray,Hymenoclea salsola,0.2,0,NA,NA,HYSA
ANZA354,G,ERIND,Eriogonum inflatum Torr. & Frm. var. deflatum I.M. Johnston,Eriogonum inflatum var. deflatum,0.2,0,NA,NA,ERIND
ANZA354,G,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA354,G,CRCA5,Croton californicus Muell.-Arg.,Croton californicus,0.2,0,NA,NA,CRCA5
ANZA354,G,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,0.2,0,NA,NA,PSSC5
ANZA354,G,CHPO12,Chamaesyce polycarpa (Benth.) Millsp. ex Parish,Chamaesyce polycarpa,0.2,0,NA,NA,CHPO12
ANZA354,S,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,0.2,0,NA,NA,BRTO
ANZA355,S,CRCA5,Croton californicus Muell.-Arg.,Croton californicus,10,0,NA,NA,CRCA5
ANZA355,S,PSSC5,Psorothamnus schottii (Torr.) Barneby,Psorothamnus schottii,8,0,NA,NA,PSSC5
ANZA355,S,ERIND,Eriogonum inflatum Torr. & Frm. var. deflatum I.M. Johnston,Eriogonum inflatum var. deflatum,2,0,NA,NA,ERIND
ANZA355,S,OPBI,Opuntia bigelovii Engelm.,Opuntia bigelovii,0.2,0,NA,NA,CYBI9
ANZA355,S,OPEC,Opuntia echinocarpa Engelm. & Bigelow,Opuntia echinocarpa,0.2,0,NA,NA,CYEC3
ANZA355,T,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA355,S,LATR2,Larrea tridentata (Sess & Moc. ex DC.) Coville,Larrea tridentata,0.2,0,NA,NA,LATR2
ANZA355,G,SCBA,Schismus barbatus (Loefl. ex L.) Thellung,Schismus barbatus,0.2,0,NA,NA,SCBA
ANZA355,S,OLTE,Olneya tesota Gray,Olneya tesota,0.2,0,NA,NA,OLTE
ANZA355,S,BRTO,Brassica tournefortii Gouan,Brassica tournefortii,0.2,0,NA,NA,BRTO
ANZA355,T,OLTE,Olneya tesota Gray,Olneya tesota,0.2,0,NA,NA,OLTE
ANZA355,S,KRGR,Krameria grayi Rose & Painter,Krameria grayi,0.2,0,NA,NA,KRGR
ANZA355,S,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA355,G,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
ANZA355,S,FOSP2,Fouquieria splendens Engelm.,Fouquieria splendens,0.2,0,NA,NA,FOSP2
ANZA355,G,ERIN4,Eriogonum inflatum Torr. & Frm.,Eriogonum inflatum,0.2,0,NA,NA,ERIN4
ANZA355,S,AMDU2,Ambrosia dumosa (Gray) Payne,Ambrosia dumosa,0.2,0,NA,NA,AMDU2
